row_id,Echo Artist,Local Artist,Local title,Echo_song_title,Echo Artist_id,Echo_song_id,local_add,energy,liveness,tempo,speechiness,acousticness,danceability,instrumentalness,loudness,valence,key,mode,labeled_valence,labeled_arousal
217,Candi Staton,Candi Staton ,Young Hearts Run Free ,Young Hearts Run Free,ARCCX2V1187B99DEE6,SOCTSMP12AB018117D,salami/0390,0.634076,0.207251,115.539,0.044106,0.146367,0.648512,1.10E-05,-10.256,0.832896,7,0,1,2
218,The Isley Brothers,The Isley Brothers ,It&s Your Thing ,It's Your Thing (Live),ARTG85X1187B99D1F5,SOSSMED14E89C39124,salami/0391,0.850432,0.894416,91.972,0.052215,0.829926,0.590129,9.70E-05,-9.04,0.753993,5,1,1,2
219,Genesis,Genesis ,Misunderstanding ,Misunderstanding,AROTVAL1271F5743BC,SOIBOAL13E904E17D7,salami/0393,0.546506,0.28895,126.133,0.055333,0.114604,0.57965,0.000374,-20.341,0.666533,1,1,1,2
220,Jackson Browne,Jackson Browne ,Here Come Those Tears Again ,Here Come Those Tears Again,ARJNCO31187FB3B7FA,SOBCJIR12B0B8091BE,salami/0395,0.600023,0.040879,115.435,0.030401,0.054371,0.673035,0,-9.534,0.772989,10,1,1,2
221,Woman,Shirley Brown ,Woman To Woman ,Woman,AR8L0Q81187B9999F1,SOWADNK137A57C16DD,salami/0400,0.418206,0.075265,123,0.123176,0.004934,0.905038,0.217648,-8.123,0.586636,10,0,1,2
222,Cyndi Lauper,Cyndi Lauper ,The Goonies `R Good Enough ,The Goonies 'R' Good Enough,ARGE7G11187FB37E05,SOBCQNV13134391A89,salami/0401,0.825091,0.169127,139.383,0.04332,0.155814,0.707165,0.000518,-10.577,0.801328,1,0,1,2
223,J. Frank Wilson & The Cavaliers,J. Frank Wilson The Cavaliers ,Last Kiss ,Last Kiss,ARLFKXU1187B9908FF,SOACMFT13E328821DA,salami/0402,0.526247,0.150232,136.615,0.045179,0.61897,0.720649,1.50E-05,-8.65,0.89524,4,1,1,2
224,Aretha Franklin,Aretha Franklin ,I Never Loved A Man ,I Never Loved a Man,AR7BGWD1187FB59CCB,SONWBYK14EEC6C94CF,salami/0403,0.32284,0.251671,138.342,0.03981,0.342644,0.598153,0.274458,-11.431,0.673391,5,1,0,2
225,Crystals,The Crystals ,He&s A Rebel ,He's a Rebel,ARTZXUP11F4C83D65B,SOURCZP14EE8A5F5B7,salami/0404,0.727539,0.511302,115.744,0.036155,0.475199,0.577379,1.00E-06,-10.228,0.918433,6,1,0,2
226,Pure Prairie League,Pure Prairie League ,Amie ,Amie,AREC7961187FB52D77,SOYDDKY13105FA4A8C,salami/0406,0.343485,0.922902,97.566,0.089232,0.510497,0.574526,2.00E-06,-16.732,0.725484,9,1,0,2
227,Johnny Tillotson,Johnny Tillotson ,Jimmy&s Girl ,Jimmy's Girl,ARKMSNH1187FB44DEB,SOQXUND1456227A27A,salami/0410,0.257156,0.260347,112.629,0.030548,0.958981,0.576148,5.00E-06,-14.329,0.390223,2,1,1,0
228,Harry Chapin,Harry Chapin ,Sunday Morning Sunshine ,Sunday Morning Sunshine,AR86J6P1187B9B66FD,SOFNHYW1311AFD8006,salami/0412,0.420768,0.15351,125.813,0.034464,0.733558,0.633623,0,-8.928,0.434095,4,1,1,1
229,The Rembrandts,The Rembrandts ,Someone ,Someone,ARN41641187FB37516,SODCPBJ1315CD4AEE0,salami/0414,0.530275,0.180382,79.598,0.025794,0.405714,0.479728,0,-7.214,0.53081,11,1,1,1
230,Joni Mitchell, I Don&t Care ,(You&re So Square) Baby,(You're So Square) Baby  I Don't Care,ARQXK0B1187B9ACC97,SOCMYCK135B8A28DA0,salami/0417,0.764699,0.239937,172.293,0.051442,0.285029,0.398137,0.000662,-6.859,0.585669,7,1,1,2
231,Aretha Franklin,Aretha Franklin ,Chain Of Fools ,Chain Of Fools (VH1 Divas Live 2001 The One and Only Aretha Franklin),AR7BGWD1187FB59CCB,SOFMDXE1288D3FA48D,salami/0418,0.899766,0.965728,132.327,0.112936,0.269938,0.562779,0,-8.788,0.628726,10,0,0,2
232,The Who,The Who ,Pinball Wizard ,Pinball Wizard,ARWX5TK1187FB4CDBE,SOPNIXQ144DFDB84C2,salami/0421,0.93646,0.753666,127.772,0.151268,0.350969,0.476287,1.00E-06,-5.962,0.068607,2,1,1,3
233,LaVern Baker,LaVern Baker ,See See Rider ,See See Rider,ARQTT1G1187FB507C6,SOVAZIV14F9ADF6D54,salami/0425,0.442489,0.24665,94.05,0.052232,0.749489,0.659476,0,-13.72,0.961386,1,1,0,1
234,The Beach Boys,The Beach Boys ,Bluebirds Over The Mountain ,Bluebirds Over the Mountain,AR2DGPY1187FB4CECF,SOZDFVX13167713D0F,salami/0427,0.942693,0.89395,138.139,0.109357,0.403503,0.498221,0.000218,-4.63,0.697221,9,1,1,3
235,Another Line In Your Hand,Ocean ,Put Your Hand In The Hand ,Another Line In Your Hand,ARCVDJC12AF7DA68EF,SOUDWGR13152A75217,salami/0429,0.319449,0.091736,122.196,0.033104,0.624038,0.426329,0.000617,-12.5,0.27774,5,1,0,1
236,Huey Lewis & The News,Huey Lewis The News ,I Want a New Drug ,I Want A New Drug,ARC0IOF1187FB3F6E6,SOXPWCW145FC6949B4,salami/0430,0.427124,0.384872,110.306,0.069473,0.414836,0.588492,0.274936,-23.662,0.678571,2,1,0,2
237,The Osmonds,The Osmonds ,One Bad Apple ,One Bad Apple (71),ARV73RS1187FB389AB,SOEJVPG139E54A20A5,salami/0432,0.406298,0.411767,101.171,0.053561,0.487706,0.591413,0,-16.343,0.889236,7,1,0,1
238,The 5th Dimension,The 5th Dimension ,If I Could Reach You ,If I Could Reach You,ARKVEIM1187FB4D597,SOCRXWM1311AFDE604,salami/0433,0.208455,0.118217,77.16,0.032542,0.919787,0.304062,0.087803,-15.797,0.169344,10,1,1,0
239,Dion,Dion ,Where Or When ,Where or When,ARDSEZK1187B9A42A0,SOTVPLE13F8516D8EB,salami/0434,0.290798,0.227454,111.129,0.030049,0.69778,0.41107,0,-12.876,0.481932,8,1,1,1
240,Dion,Dion ,Ruby Baby ,Ruby Baby,ARDSEZK1187B9A42A0,SOLWUOI13E2924C6EB,salami/0439,0.850699,0.127495,124.512,0.13729,0.82936,0.596298,4.00E-06,-5.481,0.531631,5,1,1,2
241,Depeche Mode,Depeche Mode ,World In My Eyes ,World In My Eyes (Mayhem Mode),AR6LZB61187B9AF431,SOLIOXT1311AFDD535,salami/0442,0.910624,0.083169,121.993,0.032083,0.100226,0.603639,0.787867,-7.229,0.933621,3,0,1,3
242,The Kinks,The Kinks ,Better Things ,Better Things,ARPHIME1187B9ACF4E,SOWYKEC135C209C647,salami/0443,0.699983,0.480244,138.602,0.060485,0.085347,0.510297,2.00E-06,-11.759,0.715611,2,1,1,2
243,All I Know Is I Don't Want This Night to End,Elvis Presley ,I Really Don&t Want To Know ,I Don't Want This Night to End,ARNQOLS1373E1704D2,SOMLFLQ13A7CCB397E,salami/0444,0.619222,0.172832,111.955,0.032639,0.300831,0.708116,0,-6.573,0.393359,0,1,1,2
244,Chicago,Chicago ,Old Days ,Old Days,AR4EUFM1187B99592B,SOAJJDL13167710168,salami/0445,0.80273,0.331094,123.847,0.055129,0.015764,0.498622,0.000138,-6.831,0.635457,0,1,0,2
245,John Denver,John Denver ,Back Home Again ,Back Home Again (live),AROQSCE1187B99F0FC,SOBOARH137716BF168,salami/0446,0.277701,0.889034,112.937,0.043266,0.807685,0.487872,2.20E-05,-15.59,0.489878,4,1,0,0
246,The Pointer Sisters,The Pointer Sisters ,Jump (for My Love) ,Jump - (For My Love),AR74PG51187B9AAFA0,SOFMWCW1460099CC3D,salami/0448,0.921483,0.1486,134.757,0.054818,0.049343,0.780084,0.001879,-5.138,0.617031,10,0,1,2
247,Rick Springfield,Rick Springfield ,Jessie&s Girl ,Jessie's Girl,ARUUKVP1187B9AF57D,SOBPWZO12AF72A7348,salami/0450,0.701975,0.079627,87.676,0.061711,0.002385,0.639601,0.597931,-8.093,0.881073,9,0,1,2
248,Crosby Stills Nash Young,Crosby Stills and Nash ,Got It Made ,Got It Made,AR2UE9U1187B9AD9DA,SOCICKL1315CD4AE2E,salami/0451,0.513273,0.106966,120.478,0.029347,0.124393,0.716589,1.00E-06,-14.908,0.868498,0,1,1,2
249,Billy Squier,Billy Squier ,Don&t Say You Love Me ,Don't Say You Love Me,ART1XOT1187B99A298,SOOGTER12A6D4F8042,salami/0452,0.932956,0.320413,179.574,0.036199,0.050993,0.41812,0.000177,-4.812,0.789882,11,1,1,3
250,Roberta Flack,Roberta Flack ,Feel Like Making Love ,FEEL LIKE MAKIN' LOVE,ARQ95WI1187B99C6C5,SOLMEAR1379E4F96EA,salami/0454,0.159028,0.107227,93.829,0.029122,0.929582,0.680165,0.52085,-26.129,0.745284,8,1,1,2
251,Jimmy Smith,Jimmy Smith ,Walk On The Wild Side (Part 1) ,Walk on the Wild Side (Part 1),AR3JJGQ1187FB410B5,SOUCXLL13EE8FACA3E,salami/0455,0.455525,0.086794,69.394,0.048569,0.346884,0.36833,0.58485,-11.07,0.697443,5,1,0,1
252,The Rolling Stones,Rolling Stones ,Not Fade Away ,Not Fade Away,ARFCUN31187B9AD578,SOCHYDE12A8C13E438,salami/0457,0.855661,0.14621,113.215,0.048584,0.0051,0.75145,0.664554,-9.268,0.839796,4,0,1,2
253,Robert Palmer,Robert Palmer ,Addicted to Love ,Addicted To Love - Robert Palmer,AR4BDNG1187FB44870,SONZGLA14F323B65A8,salami/0458,0.999754,0.354224,110.71,0.082043,0.144157,0.391576,0.971581,-6.731,0.016978,2,1,1,1
254,Billy Idol,Billy Idol ,Flesh For Fantasy ,Flesh For Fantasy,AR4T2IF1187B9ADBB7,SODHGXY1373E297403,salami/0464,0.71971,0.153604,94.414,0.160851,0.181235,0.593511,1.10E-05,-7.509,0.546868,11,0,0,2
255,Sammy Hagar,Sammy Hagar ,Give To Live ,GIVE TO LIVE (Live),AR0YTWT1187FB3D62F,SOSXWTE1367660340A,salami/0465,0.232167,0.244336,132.906,0.04242,0.236557,0.281687,0.119827,-19.047,0.255729,2,1,1,1
256,The Music Explosion,The Music Explosion ,Little Bit O& Soul ,Little Bit O' Soul,ARUQSEE1187B9983F8,SOHYNUP134D7CF1821,salami/0467,0.646149,0.227749,130.264,0.054495,0.024344,0.482508,2.20E-05,-11.447,0.801268,11,0,1,2
257,The Temptations,The Temptations ,Ain&t Too Proud To Beg ,Ain't Too Proud To Beg,AR76ZQP1187FB56A79,SOXWKTY1411A71B69F,salami/0468,0.902034,0.928841,124.438,0.072209,0.473763,0.554182,0,-4.449,0.829359,0,1,1,2
258,Corey Hart,Corey Hart ,In Your Soul ,In Your Soul,ARV2M901187B98CBDB,SOQNIMU13167715A6E,salami/0469,0.585647,0.060119,126.965,0.028531,0.38784,0.665421,9.00E-06,-11.349,0.827217,9,1,1,1
259,Brenda Lee,Brenda Lee ,As Usual ,As Usual,ARGKD4W1187B990E04,SOMLCMH12AAF3B3F8E,salami/0471,0.203778,0.106319,85.479,0.029206,0.859255,0.507165,6.40E-05,-12.048,0.560706,8,1,1,1
260,Come Together Now Collaborative,The Beatles ,Come Together ,Come Together Now-No Rap,ARAUUAC1241B9CC11C,SOFVCJO13737F5E113,salami/0473,0.38577,0.166104,143.936,0.046243,0.126377,0.440393,0,-9.055,0.161803,11,0,0,1
261,The Cowsills,The Cowsills ,Silver Threads And Golden Needles ,Silver Threads And Golden Needles,AR3OLP61187FB376EA,SOIKYBO12AF72A448D,salami/0474,0.440269,0.083457,81.322,0.031465,0.105557,0.502806,0,-12.034,0.912153,5,1,1,2
262,Anne Murray,Anne Murray ,Daydream Believer ,Daydream Believer,AR6XWV21187FB4ACC5,SOCERKA135B83CB5F8,salami/0475,0.505456,0.115675,126.916,0.026462,0.053417,0.584614,3.00E-06,-8.388,0.590404,10,1,1,1
263,Color Me Badd,Color Me Badd ,I Adore Mi Amor ,I Adore Mi Amor,AREERZ61187FB3AAC1,SOFPKVR136F2ECAE5C,salami/0476,0.474283,0.073464,92.007,0.026913,0.247271,0.682821,0,-10.038,0.712542,3,0,1,2
264,The Hollies,The Hollies ,Carrie-Anne ,Carrie-Anne,ARXRNDO1187FB42BE5,SOZZMCC144C63B416B,salami/0477,0.504013,0.311481,119.436,0.044371,0.426415,0.555746,0,-11.443,0.82945,0,1,1,1
265,The J. Geils Band,J. Geils Band ,One Last Kiss ,One Last Kiss,AR7GM0K1187B9B74B4,SOLQSPD137778FD277,salami/0478,0.633924,0.332166,130.001,0.050126,0.049966,0.574751,5.00E-06,-13.052,0.715149,2,0,1,2
266,Give It To Me Rusty,Rick James ,Give It To Me Baby ,Give It To Me Rusty (Dean),ARKQEFS136AE412838,SOFTQRY13942B44E82,salami/0480,0.582846,0.114271,141.874,0.025652,0.334139,0.506464,0.014574,-8.121,0.280773,4,0,0,1
267,The Miracles, Baby Don&t Cry ,Baby,Baby Baby Don't Cry,ARWAYHU1187B9A36E5,SOFEAUM12AF72A5CFC,salami/0481,0.425086,0.068048,97.625,0.037951,0.009774,0.615693,0.00052,-12.886,0.555842,10,1,1,1
268,"Evelyn ""Champagne"" King","Evelyn ""Champagne"" King ",I&m In Love ,I'm In Love,AR5XH9J1187FB43F6C,SOMZJCK1366EE20D1A,salami/0482,0.351497,0.049497,113.54,0.120775,0.019763,0.84958,0.023693,-14.564,0.741096,5,0,1,1
269,Dr. John,Dr. John ,Right Place Wrong Time ,Right Place Wrong Time,ARD5QQA1187FB3CAF0,SOZXVYE139E54A4AD6,salami/0483,0.68743,0.174511,105.066,0.067546,0.138058,0.778647,0.000309,-9.21,0.897658,10,0,1,2
270,Hall & Oates,Hall and Oates ,Rich Girl ,Rich Girl,ARN0DMU1187FB5B63A,SOYSRPN1371ADFE9C5,salami/0485,0.908981,0.817758,91.538,0.060943,0.151363,0.469392,0,-8.054,0.578572,5,1,1,2
271,James Brown,James Brown ,My Thang ,My Thang,ARRDLVE1187FB48F11,SOEYFAY1376E7E2D9F,salami/0490,0.845018,0.286676,202.392,0.254928,0.135769,0.533614,0,-7.153,0.799571,1,1,1,2
272,The Police,Police ,Don&t stand so close to me ,Don't Stand So Close To Me '86,ARIPLUN1187B99B9F9,SOCCASN12B0B8069FA,salami/0492,0.772392,0.253408,125.012,0.042266,0.162864,0.615768,2.00E-06,-7.949,0.361551,7,1,0,2
273,Kenny Rogers,Kenny Rogers ,I Don&t Need You ,I Don't Need You,ARO4WQR1187B9B9825,SOKYROD12A6D4F61D1,salami/0494,0.214493,0.125499,135.936,0.029769,0.48026,0.575041,2.80E-05,-11.801,0.164234,0,1,0,1
274,The Staple Singers,The Staple Singers ,City In The Sky ,City In The Sky,ARFJYTP1187FB52326,SOZYNUS146210736E3,salami/0497,0.752192,0.14178,106.393,0.032728,0.165529,0.638543,5.60E-05,-11.515,0.860436,7,1,1,2
275,Johnny Horton,Johnny Horton ,The Battle Of New Orleans ,The Battle Of New Orleans (Uk Version),ARTBFV61187FB3C250,SOSODGM14EDA729E6C,salami/0500,0.634271,0.06594,176.566,0.097607,0.790917,0.592428,0,-12.189,0.889005,4,1,1,2
276,Otis Redding,Otis Redding ,I&ve Been Loving You Too Long (To Stop Now) ,I've Been Loving You Too Long (To Stop Now),ARAPFN61187B990019,SOTMYNA1311AFE55D8,salami/0502,0.291387,0.633085,107.298,0.064052,0.674189,0.33943,0.001363,-13.908,0.156345,9,1,1,0
277,Engelbert Humperdinck,Engelbert Humperdinck ,After the Lovin& ,After The Lovin',AR714KG1187FB58FCB,SOMHTGD1376BACE3BB,salami/0506,0.658142,0.980003,84.375,0.135566,0.622662,0.169801,1.90E-05,-11.156,0.391472,11,1,1,1
278,Elvis Presley,Elvis Presley ,For Ol& Times Sake ,For Ol' Times Sake,ARULZ741187B9AD2EF,SOUOPNG1402645264F,salami/0508,0.407258,0.103446,136.49,0.033554,0.297149,0.61772,0.005971,-14.808,0.226076,10,1,1,0
279,B.B. King,B.B. King ,How Blue Can You Get ,How Blue Can You Get?,AR4GAFY1187B9B639D,SOHGITN14614DD0404,salami/0510,0.314808,0.138927,98.357,0.04706,0.706993,0.361706,0.651694,-20.635,0.379228,5,0,1,1
280,Bertha Tillman,Bertha Tillman ,Oh My Angel ,Oh My Angel,AR5L8JA1187FB5087F,SODBCKS1311AFDAFBD,salami/0511,0.327553,0.128442,95.412,0.025298,0.828656,0.449535,2.20E-05,-8.778,0.288278,0,1,0,1
281,The Rolling Stones,The Rolling Stones ,Going To A Go-Go ,Going To A Go-Go (Live - 2009 Re-Mastered Digital Version),ARFCUN31187B9AD578,SOQUZVS12A6310F17A,salami/0512,0.928704,0.907732,128.063,0.043461,0.117668,0.639822,0.361784,-7.249,0.921732,9,1,1,2
282,We Love Summer!,Nat King Cole ,Those Lazy-Hazy-Crazy Days Of Summer ,Those Lazy Hazy Crazy Days Of Summer (as made famous by Nat King Cole),ARZYWKD1241B9CD4CC,SOCJAQQ12AB017E8EF,salami/0516,0.357423,0.381496,179.856,0.047155,0.578418,0.601877,2.00E-06,-17.336,0.802491,6,1,1,1
283,Digital Underground,Digital Underground ,The Humpty Dance ,The Humpty Dance,ARYSJWK1187B9B32CE,SOTPRJC1462EE1BA20,salami/0521,0.859292,0.124775,103.478,0.28177,0.112216,0.775041,0,-5.089,0.683267,8,0,1,2
284,Candi Staton,Candi Staton ,Young Hearts Run Free ,Young Hearts Run Free,ARCCX2V1187B99DEE6,SOCTSMP12AB018117D,salami/0522,0.634076,0.207251,115.539,0.044106,0.146367,0.648512,1.10E-05,-10.256,0.832896,7,0,1,2
285,Tina Turner,Tina Turner ,Private Dancer ,Private Dancer,AR6001N1187B9A8632,SOLJHSB1478D220133,salami/0524,0.808904,0.99037,107.48,0.044129,0.115072,0.494481,0.105445,-5.493,0.205361,2,1,0,2
286,Led Zeppelin,Led Zeppelin ,Trampled Under Foot ,Trampled Under Foot,ARDIBRT1187B9AF176,SOIYWGU12B0B80B0C6,salami/0525,0.841701,0.076768,111.209,0.056648,0.238678,0.561182,0.411525,-7.518,0.84176,2,0,1,2
287,Tommy James,Tommy James ,Crystal Blue Persuasion ,Crystal Blue Persuasion,ARSUG6D1187B988CF4,SONUYMV1371BA84C31,salami/0528,0.556809,0.960685,97.959,0.042468,0.048007,0.585533,4.70E-05,-12.684,0.894641,9,0,0,2
288,Tracie Spencer,Tracie Spencer ,This House ,This House,ARPAZT21187B98C378,SOVWWJR131677166F2,salami/0530,0.743119,0.03312,112.601,0.040705,0.032838,0.747688,0.004044,-9.87,0.970478,6,0,1,2
289,Kate Bush,Kate Bush ,Running Up That Hill ,Running Up That Hill,AR3DXTG1187FB38776,SOPGTJF146EF4527AC,salami/0531,0.647879,0.099302,108.336,0.056027,0.720156,0.641514,0.000969,-10.357,0.313212,10,0,0,1
290,James Brown,James Brown ,Baby You&re Right ,Baby You're Right,ARRDLVE1187FB48F11,SOHQADR1315CD4606F,salami/0533,0.302434,0.194566,95.977,0.029902,0.377092,0.544318,3.00E-06,-11.178,0.565533,2,1,1,1
291,R. Dean Taylor,R Dean Tayloy ,Indiana Wants Me ,Indiana Wants Me,ARGK83R1187FB39611,SOTLABG144E5B42119,salami/0537,0.835485,0.345003,177.577,0.049634,0.088323,0.41597,0.003275,-3.825,0.738473,8,1,0,2
292,Cheap Trick,Cheap Trick ,Stop This Game ,Stop This Game,AREMEW61187B9B62DD,SOCPYOU14615E2FBDE,salami/0539,0.800313,0.850686,145.778,0.075085,0.013647,0.24112,0.032663,-11.647,0.095745,9,1,0,3
293,Billy Preston,Billy Preston ,With You I&m Born Again ,With You I'm Born Again,ARHYUI71187FB48366,SOAIHKR144BB719986,salami/0540,0.343784,0.983997,103.358,0.052023,0.703485,0.456984,6.00E-06,-10.564,0.212568,5,1,0,1
294,Wham!,Wham! ,Wake Me Up Before You Go-Go ,Wake Me Up Before You Go-Go - Wham!,ARA1FK71187FB5AFAD,SOBPXAC14F9EC5C5D5,salami/0542,0.999792,0.380144,161.077,0.101902,0.11413,0.383586,0.74261,-5.805,0.030779,0,1,1,2
295,Elvis Presley,Elvis Presley ,If I Can Dream ,If I Can Dream,ARULZ741187B9AD2EF,SOJRRGQ144AE5218BE,salami/0543,0.523488,0.582111,93.63,0.028769,0.148553,0.320402,0.198208,-8.449,0.342534,7,1,0,2
296,Jackson Browne,Jackson Browne ,Redneck Friend ,Redneck Friend,ARJNCO31187FB3B7FA,SOIZAVD13D37C56B8E,salami/0545,0.493688,0.089163,75.591,0.037245,0.192226,0.510928,0,-22.487,0.914896,9,1,1,3
297,Michael Johnson,Michael Johnson ,Almost by Being In Love ,Almost Like Being In Love,ARU7XUM1187FB5722A,SOHEALF1311AFDB48E,salami/0547,0.267976,0.112699,87.217,0.027756,0.662475,0.715288,0.004531,-14.158,0.434477,3,0,1,1
298,Swingin' Medallions,Swingin& Medallions ,Double Shot (Of My Baby&s Love) ,Double Shot (Of My Baby's Love),ARP914X1187B99DD7E,SOAYUMC12AB0189CFF,salami/0549,0.599484,0.183836,131.599,0.037778,0.052268,0.633386,3.00E-06,-12.145,0.941454,5,0,1,2
299,Peaches & Herb,Peaches and Herb ,Shake Your Groove Thing ,Shake Your Groove Thing,ARBXN5K1187FB4CD97,SOOZALI1366BF96FF5,salami/0550,0.785867,0.100747,132.362,0.045284,0.153455,0.877226,0.000125,-5.582,0.689702,9,1,1,2
300,Patrick Hernandez,Patrick Hernandez ,Born To Be Alive ,Born to Be Alive,ARZNLRX1187FB57970,SOAEJRK1315CD4FD91,salami/0552,0.792493,0.096384,131.386,0.031513,0.027509,0.658937,0.004421,-12.944,0.84943,2,1,1,2
301,Michael Sembello,Michael Sembello ,Maniac ,Maniac In the Style of Michael Sembello,ARB7XY71187B9B9A4D,SOOYYEI130516E0DE8,salami/0553,0.576693,0.089294,157.068,0.054291,0.000552,0.61283,0.760637,-13.549,0.945528,3,0,1,2
302,Walk Right In,The Moments ,Walk Right In ,Walk Right In (Gus Cannon),ARQGMKB1269FB32B98,SOKVZHZ1312FDFF0DE,salami/0554,0.738041,0.081461,120.656,0.029717,0.74974,0.682295,0.086346,-8.819,0.974283,7,1,1,2
303,Dolly Parton,Dolly Parton ,Baby I&m Burnin& ,Baby I'm Burnin',ARYJSY01187B9B7C65,SONPQBE1377AC0372B,salami/0559,0.939382,0.105396,134.516,0.074365,0.116538,0.717192,0.00155,-6.041,0.940341,11,1,1,3
304,Roxette,Roxette ,The Look ,The Look,ARC9Y481187B990259,SOZDCBR1461B192BF5,salami/0567,0.922718,0.692522,96.954,0.052533,0.015756,0.429606,0.001279,-1.627,0.375104,2,1,0,3
305,Roxy Music,Roxy ,Dance Away ,Dance Away,ARDGES11187B9B7DDF,SOUWAGZ12A8C14233C,salami/0568,0.663521,0.988262,131.771,0.049261,0.371546,0.683829,0.006661,-10.364,0.433631,10,1,1,1
306,Dave Dudley,Dave Dudley ,Six Days On The Road ,Six Days On The Road,ARL6IQG1187B99970C,SOCWLWA1312A8A46AF,salami/0570,0.653523,0.07295,78.716,0.033735,0.397048,0.601924,0,-8.197,0.965615,7,1,1,1
307,Gary U.S. Bonds,Gary U.S. Bonds ,Quarter To Three ,Quarter to Three,AROORHL11F4C8481BF,SOAJHJF14F12974983,salami/0571,0.808252,0.578458,82.931,0.059006,0.720876,0.533824,0.012352,-9.387,0.911217,3,1,0,1
308,Al Green, Oh My (Dreams In My Arms) ,Oh Me,Oh Me  Oh My (Dreams In My Arms),ARNNRN31187B9AE7B7,SOCBVDE12AB0182231,salami/0573,0.48188,0.136217,95.404,0.031751,0.256767,0.711529,1.20E-05,-10.941,0.594373,5,1,1,1
309,Chicago,Chicago ,Along Comes A Woman ,Along Comes A Woman,AR4EUFM1187B99592B,SOBUOPB135C20FF56D,salami/0574,0.637411,0.067251,111.898,0.032922,0.110135,0.739386,7.00E-06,-4.598,0.881324,2,1,1,2
310,Canned Heat,Canned Heat ,Let&s work Together ,Let's Work Together - Remastered,ARJ1K7W1187FB3C1EB,SOKCHKK14A8521D1EB,salami/0577,0.439179,0.568151,118.28,0.114226,0.172725,0.574317,0.579365,-16.103,0.730844,0,1,0,2
311,Anita Baker,Anita Baker ,Giving You the Best That I Got ,Giving You The Best That I Got,AR2NCM21187B991D45,SOKBHID1312A8AE84A,salami/0578,0.437949,0.152968,105.604,0.035749,0.806713,0.61855,1.60E-05,-11.327,0.356785,2,1,0,1
312,The Yardbirds,The Yardbirds ,Heart Full of Soul ,Heart Full Of Soul,AR0N7RH1187B9B7497,SOAVAIQ14FADED7B65,salami/0579,0.603001,0.072966,141.246,0.032523,0.004334,0.402365,3.00E-05,-9.77,0.531054,0,1,0,2
313,The Falcons,The Falcons ,I Found A Love ,I Found a Love Demo,ARC62UY1187B9B87AF,SOCLKXL14A43BF5C88,salami/0580,0.491403,0.364236,81.919,0.031252,0.902882,0.329455,0.899957,-6.24,0.339327,2,0,1,1
314,Smokey Robinson & The Miracles,The Miracles ,I Don&t Blame You At All ,I Don't Blame You At All,ARV03D41187FB413E8,SOGKMUX1366BF60A2E,salami/0582,0.660393,0.114489,123.885,0.043733,0.13198,0.829128,0,-9.33,0.922276,1,1,1,2
315,Clarence Carter,Clarence Carter ,Too Weak To Fight ,Too Weak To Fight,AR2S8PI1187FB4D4D4,SOLEOQK12C0DDBD38B,salami/0585,0.400716,0.272459,115.839,0.038084,0.303873,0.800008,0.141275,-20.709,0.877728,1,1,1,1
316,The Righteous Brothers,The Righteous Brothers ,Unchained Melody ,Unchained Melody,ARGS67J1187FB3FC1A,SOHMNAE144B1D173AB,salami/0587,0.316453,0.292299,99.432,0.032166,0.304677,0.209119,0.006647,-10.957,0.146145,0,1,1,0
317,Queen,Queen ,We Are The Champions ,We Are The Champions (made famous by Queen),ARL4TII1187B9B46E1,SOXMBEX131343A4983,salami/0588,0.274132,0.094976,90.078,0.03033,0.863045,0.406687,0.822609,-10.29,0.144848,10,1,0,0
318,Crosby  Stills  Nash & Young,Crosby,Southern Cross ,Southern Cross,AR2UE9U1187B9AD9DA,SOKMRAK14EF76C3F68,salami/0589,0.836297,0.482416,176.929,0.074815,0.630826,0.263052,0,-4.784,0.73142,2,1,1,2
319,Eagles,Eagles ,The Long Run ,The Long Run,AR16GSC1187B9A6291,SOITJQV1311AFE63C5,salami/0591,0.513919,0.099361,99.461,0.027246,0.149186,0.80253,0.009654,-7.799,0.970299,0,1,1,2
320,Duran Duran,Duran Duran ,All she wants is ,All She Wants Is,AR9L6R11187B9AA3F2,SOPFSYH12A8C14020B,salami/0592,0.731962,0.270696,120.007,0.042689,0.012071,0.658939,0.058839,-10.098,0.756278,2,1,1,2
321,Yaz,Yaz ,Situation ,Situation,ARK5EMM11C8A414FAA,SOKDKMG1379E55575F,salami/0594,0.25389,0.05265,118.689,0.072902,0.045433,0.835451,0.880784,-19.37,0.329884,11,1,1,1
322,Gladys Knight & The Pips,Gladys Knight The Pips ,Letter Full of Tears ,Letter Full of Tears (Mono),AR33KSV1187FB4B900,SOXZCBG149E1B63858,salami/0596,0.353504,0.389037,109.372,0.034615,0.624302,0.649007,0,-12.594,0.583979,9,1,1,1
323,The Rolling Stones,Rolling Stones ,Time Is On My Side ,Time Is On My Side,ARFCUN31187B9AD578,SOFFVUF144ACFBDAD0,salami/0597,0.870557,0.070928,216.732,0.177508,0.179251,0.2234,0,-7.011,0.379092,4,1,0,2
324,Irma Thomas,Irma Thomas ,Wish Someone Would Care ,Wish Someone Would Care,ARALUUG1187FB58696,SODYGRW13C8C9C8E4C,salami/0598,0.517287,0.508918,82.114,0.027413,0.34001,0.471297,6.00E-06,-11.246,0.378893,7,1,0,1
